,曜日,10時,11時,12時,13時,14時,15時,16時,17時,18時,19時,20時,21時,22時,23時,00,00時
2024-10-02,水,0.0,990.0,10110,21920,6230,6200.0,0.0,2160.0,4510.0,22130,24250,10380.0,16150.0,4390.0,0.0,0.0
2024-10-03,木,0.0,0.0,5470,15260,4590,0.0,0.0,4360.0,0.0,20670,20410,6190.0,15270.0,8540.0,0.0,0.0
2024-10-04,金,0.0,1000.0,10860,8900,1390,0.0,0.0,1740.0,9380.0,20390,28470,52190.0,20640.0,66780.0,0.0,0.0
2024-10-05,土,0.0,0.0,26580,23830,21630,20890.0,2160.0,0.0,15270.0,24360,18430,82020.0,6500.0,7420.0,0.0,7450.0
2024-10-06,日,0.0,2520.0,17180,57110,17430,5830.0,2330.0,4720.0,18290.0,34950,46660,11910.0,14290.0,0.0,0.0,0.0
2024-10-09,水,0.0,1140.0,14270,10600,10740,5360.0,1170.0,3890.0,6290.0,23170,18650,12560.0,23230.0,7270.0,0.0,0.0
2024-10-10,木,0.0,0.0,22110,8090,11080,0.0,0.0,5090.0,1230.0,9950,11990,7510.0,12010.0,21260.0,0.0,0.0
2024-10-11,金,0.0,1380.0,9990,14700,5560,1170.0,0.0,990.0,6410.0,11090,30770,33590.0,22170.0,25710.0,0.0,0.0
2024-10-12,土,0.0,0.0,16380,38610,27750,0.0,6860.0,8150.0,0.0,40340,8620,17860.0,9160.0,6970.0,0.0,0.0
2024-10-13,日,0.0,2190.0,25510,30750,17970,6460.0,0.0,19160.0,8130.0,19820,36710,18040.0,15300.0,2460.0,0.0,0.0
2024-10-16,水,0.0,0.0,11430,19090,3040,2940.0,1670.0,0.0,4890.0,15140,10880,23510.0,20280.0,3800.0,0.0,0.0
2024-10-17,木,0.0,0.0,14950,23800,5960,990.0,0.0,3520.0,11990.0,8600,3740,8730.0,17620.0,9020.0,0.0,0.0
2024-10-18,金,0.0,0.0,11860,10880,2650,0.0,0.0,2160.0,2240.0,13400,48280,26750.0,26370.0,10050.0,0.0,0.0
2024-10-19,土,0.0,0.0,11660,9700,23440,2730.0,2590.0,0.0,3820.0,17350,24840,9440.0,7660.0,5150.0,0.0,0.0
2024-10-20,日,0.0,0.0,17730,32900,26610,2680.0,0.0,11200.0,4700.0,8560,48720,18740.0,0.0,0.0,0.0,0.0
2024-10-23,水,0.0,3760.0,28990,6500,3270,11630.0,2140.0,2630.0,13730.0,17300,8530,50520.0,43320.0,33180.0,0.0,16700.0
2024-10-24,木,0.0,1620.0,11810,21470,18440,11530.0,0.0,0.0,2280.0,25270,2600,11390.0,26210.0,9230.0,0.0,0.0
2024-10-25,金,0.0,4390.0,8200,10960,4180,0.0,0.0,2280.0,3050.0,19350,17430,23290.0,20410.0,2630.0,0.0,0.0
2024-10-26,土,0.0,2140.0,21400,34190,18430,10970.0,5810.0,4190.0,21710.0,18960,23060,30470.0,19330.0,4050.0,0.0,0.0
2024-10-27,日,0.0,24700.0,56680,48700,36800,18400.0,19900.0,44000.0,31530.0,33590,11200,0.0,1680.0,300.0,0.0,0.0
2024-10-30,水,0.0,0.0,10060,20630,23640,3510.0,560.0,0.0,4220.0,14610,55240,5870.0,7470.0,3580.0,0.0,0.0
2024-10-31,木,0.0,3180.0,21910,12540,7990,6730.0,3760.0,1170.0,6050.0,21280,19840,9850.0,30740.0,30070.0,0.0,0.0
