,曜日,10時,11時,12時,13時,14時,15時,16時,17時,18時,19時,20時,21時,22時,23時,00,00時
2025-01-01,水,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,木,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15770.0,27270.0,39460.0,26310.0,11860.0,11740.0,0.0,0.0
2025-01-04,土,0.0,3290.0,12210.0,26510.0,19650.0,390.0,3840.0,9480.0,4250.0,10320.0,16320.0,2560.0,26840.0,15130.0,0.0,0.0
2025-01-05,日,80.0,4140.0,17390.0,10600.0,22870.0,0.0,3620.0,2340.0,17600.0,24110.0,16780.0,1330.0,6090.0,0.0,0.0,0.0
2025-01-08,水,0.0,2480.0,19010.0,24470.0,13480.0,0.0,0.0,0.0,0.0,12960.0,26530.0,11700.0,17790.0,3430.0,0.0,0.0
2025-01-09,木,0.0,5220.0,9310.0,5880.0,5730.0,5210.0,10180.0,990.0,10820.0,2670.0,11100.0,31990.0,13880.0,24600.0,0.0,0.0
2025-01-10,金,0.0,1380.0,14580.0,9150.0,6530.0,9250.0,2500.0,0.0,7080.0,16820.0,22030.0,26360.0,24900.0,14590.0,0.0,0.0
2025-01-11,土,0.0,2300.0,10880.0,22430.0,12830.0,2340.0,4320.0,5890.0,12530.0,38470.0,27690.0,30420.0,27200.0,5610.0,0.0,0.0
2025-01-12,日,0.0,0.0,12570.0,21970.0,27800.0,31790.0,3530.0,17260.0,12550.0,46340.0,13290.0,10150.0,5100.0,0.0,0.0,0.0
2025-01-15,水,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-16,木,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-18,土,0.0,510.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,4750.0,63120.0,8710.0,21730.0,5680.0,0.0,0.0
2025-01-19,日,0.0,0.0,16220.0,36640.0,37400.0,2010.0,3240.0,3290.0,21460.0,36110.0,41340.0,15770.0,5980.0,0.0,0.0,0.0
2025-01-22,水,0.0,0.0,20360.0,15780.0,2650.0,1210.0,3740.0,0.0,5260.0,28260.0,25290.0,10080.0,35660.0,8970.0,0.0,0.0
2025-01-23,木,0.0,0.0,14510.0,11490.0,6110.0,200.0,1210.0,2590.0,3050.0,7230.0,37560.0,16210.0,23900.0,47850.0,0.0,590.0
2025-01-24,金,0.0,4540.0,23300.0,18320.0,19120.0,1210.0,3890.0,0.0,10810.0,7480.0,37530.0,24720.0,22710.0,16110.0,0.0,0.0
2025-01-25,土,0.0,0.0,26730.0,18440.0,12930.0,8830.0,5130.0,15890.0,8500.0,34170.0,20270.0,31420.0,7360.0,23100.0,0.0,0.0
2025-01-26,日,0.0,0.0,29200.0,24260.0,29550.0,0.0,1690.0,6350.0,19480.0,27250.0,90820.0,14530.0,0.0,0.0,0.0,0.0
2025-01-29,水,0.0,1060.0,6050.0,28270.0,6170.0,4080.0,1710.0,3480.0,1210.0,26350.0,54450.0,13200.0,15070.0,12410.0,0.0,0.0
2025-01-30,木,0.0,0.0,4600.0,10090.0,7300.0,2840.0,5420.0,1240.0,15310.0,25050.0,55810.0,22250.0,15600.0,19230.0,0.0,0.0
2025-01-31,金,0.0,1380.0,9780.0,10530.0,9090.0,5590.0,0.0,4560.0,20240.0,27280.0,36140.0,6540.0,25040.0,2090.0,0.0,0.0
